t,accCmpX,accCmpY,accCmpZ
4452,2.2678,-0.00981,-12.5094
4453,7.26595,-5.96772,-12.4708
4454,9.52826,-0.00981,-19.7699
4455,-5.15854,0.02943,-5.14196
4456,-6.05034,0.02943,-4.25016
4457,9.25499,0.02943,-19.5555
4458,-1.04484,0.02943,-9.25566
4459,-4.96252,-0.05886,-4.97501
4460,-8.05845,-0.05886,-1.87908
4461,-9.83823,-0.05886,-0.0992979
4462,-9.93909,-0.05886,0.00156384
4463,-8.27942,-0.05886,-1.65811
4464,-5.10545,-0.05886,-4.83208
4465,-8.74855,-0.16677,-2.13074
4466,-9.97513,-0.16677,-0.904163
4467,-3.90053,0.02943,-6.08605
4468,6.59331,0.02943,-16.5799
4469,3.89244,-0.34335,-15.5173
4470,-10.176,-0.34335,-1.44883
4471,3.86684,-8.69609,-12.6487
4472,-9.23708,-0.02943,-1.36753
4473,-3.67374,-0.02943,-6.93087
4474,9.58482,0.00981,-19.5616
4475,-4.37442,0.00981,-5.60235
4476,-6.91572,0.00981,-3.06105
4477,-1.16,0.04905,-8.18893
4478,5.05346,0.04905,-14.4024
4479,6.23275,-0.14715,-16.9256
4480,7.33133,-0.14715,-18.0242
4481,0.746348,-0.15696,-11.8316
4482,-8.96208,-0.15696,-2.12322
4483,7.97662,-0.15696,-19.0619
4484,8.29016,-0.01962,-19.3558
4485,8.58407,-0.01962,-19.6498
4486,0.4648,7.05379e-311,-10.3337
4487,-8.30897,6.92946e-311,-1.55989
4488,-6.76635,6.86394,-7.40021
4489,-4.86702,-0.03924,-4.91355
4490,-2.71086,-0.03924,-7.06971
4491,-8.11517,0.01962,-2.30305
4492,-9.97292,0.01962,-0.445296
4493,-6.41796,-0.00981,-3.98064
4494,0.841499,-0.00981,-11.2401
4495,7.60775,-0.00981,-18.0064
4496,1.64623,-1.015e-310,-12.8689
4497,-5.06572,-6.82881e-311,-6.15692
4498,3.72524,0.28449,-12.0539
4499,9.44646,0.28449,-17.7752
4500,7.02337,0.28449,-15.3521
4501,-2.43851,-0.980168,-13.1938
4502,-3.91376,1.25746,-14.6584
4503,-4.4548,-0.04905,-6.26753
4504,9.42904,-0.04905,-20.1514
4505,8.55817,-0.02943,-17.7599
4506,7.21601,-0.02943,-16.4178
4507,5.48065,-0.02943,-14.6824
4508,-8.51449,-4.8582,-7.41372
4509,9.67586,1.18553,-13.4062
4510,7.34798,0.04905,-17.5994
4511,2.56867,0.04905,-12.8201
4512,-3.07532,0.04905,-7.17613
4513,1.75084,0.08829,-11.3941
4514,6.16562,0.08829,-15.8088
4515,1.70557,0.01962,-12.32
4516,-3.27286,0.01962,-7.34156
4517,-8.97338,0.14715,-0.532511
4518,4.46907,0.14715,-13.975
4519,8.48977,0.14715,-17.9957
4520,0.795636,0.28449,-8.69269
4521,-7.63096,0.28449,-0.266092
4522,-8.92036,0.28449,1.02331
4523,-9.56377,-0.04905,0.0382603
4524,-9.66965,-0.04905,0.144145
4525,-9.59672,-0.312258,-20.2099
4526,-9.0245,-3.57035,-7.60579
4527,-5.48534,0.04905,-3.14746
4528,6.55933,0.04905,-15.1921
4529,9.06079,0.04905,-17.6936
4530,10.0955,1.09007,-11.0161
4531,-9.30384,0.00981,-0.300148
4532,7.89681,0.00981,-17.5008
4533,-3.92864,0.00981,-5.67535
4534,-0.631829,0.00981,-8.97216
4535,-1.40849,0.11772,-8.28379
4536,-2.15679,0.11772,-7.53549
4537,-6.82896,-0.31392,-3.21648
4538,9.76152,-0.31392,-19.807
4539,4.9103,-0.1962,-13.9747
4540,-7.05713,-0.1962,-2.00731
4541,2.41895,-9.4154,-10.2952
4542,9.65781,0.488554,-0.847734
4543,7.48307,-0.663925,-3.00675
4544,-7.02697,-0.54117,-17.2845
4545,-5.63174,1.18546,-15.8993
4546,-0.457172,0.26487,-9.07815
4547,4.97122,0.26487,-14.5065
4548,8.90146,0.26487,-18.4368
4549,7.99852,0.22563,-17.524
4550,6.83927,7.1335,-11.9825
4551,-5.25043,8.22843e-311,-4.26527
4552,-9.0368,-3.56861e-311,-0.478898
4553,-9.22071,0.348362,-20.061
4554,-6.06406,-7.45352,-10.2132
4555,-0.758374,1.21062,-11.6598
4556,-3.56415,8.69829,-8.57491
4557,-6.07478,0.18639,-3.47035
4558,-8.00617,0.18639,-1.53896
4559,9.93495,-0.17658,-20.6082
4560,9.51696,-0.02943,-18.5618
4561,8.24582,-0.02943,-17.2906
4562,6.35071,-0.02943,-15.3955
4563,-2.95463,-0.12753,-7.79713
4564,-9.32019,-0.12753,-1.43157
4565,0.844984,-0.11772,-11.2828
4566,9.73752,-0.11772,-20.1754
4567,-4.69068,-0.11772,-5.74716
4568,6.64762,0.01962,-16.2909
4569,9.31695,0.01962,-18.9602
4570,-0.782142,0.01962,-8.86109
4571,8.95828,0.13734,-19.5825
4572,-8.36042,0.13734,-2.26381
4573,9.99675,0.130697,0.753745
4574,-7.52186,0.957783,-16.6382
4575,-8.83291,-0.24525,-0.751464
4576,-0.967713,-0.24525,-8.61666
4577,8.22511,-0.24525,-17.8095
4578,3.82127,-0.21582,-13.9354
4579,-1.7964,-0.21582,-8.31771
4580,-6.68904,-0.21582,-3.42507
4581,6.61888,0.08829,-15.2026
4582,8.06168,0.08829,-16.6454
4583,6.03391,0.18639,-15.736
4584,-7.75975,0.18639,-1.94234
4585,-7.63209,0.15696,-1.7757
4586,-7.36362,0.15696,-2.04417
4587,-8.35025,0.11772,-1.12621
4588,-9.09368,0.11772,-0.382779
4589,-8.99268,0.31392,0.251969
4590,-6.93162,0.31392,-1.80909
4591,1.21778,-0.05886,-10.2822
4592,6.67542,-0.05886,-15.7399
4593,-9.24537,-0.05886,0.180934
4594,9.33623,-0.10791,-18.4399
4595,-6.55728,-0.936642,-16.4346
4596,10.0899,0.262312,-0.790135
4597,-8.76639,-3.21956,-9.65953
4598,6.92139,-0.869623,-3.93572
4599,2.43328,0.0981,-11.8313
4600,-2.39117,0.0981,-7.00681
4601,-6.5163,0.0981,-2.88168
4602,4.82358,0.20601,-13.7899
4603,-1.31913,0.20601,-7.64721
4604,2.54933,0.14715,-12.84
4605,6.00149,0.14715,-16.2922
4606,1.03535,-0.997793,-10.0748
4607,-4.09832,-0.875152,-15.1713
4608,-7.96533,-0.455071,-19.0104
4609,-8.38038,-0.00981,-0.791971
4610,-8.70439,-0.00981,-0.46796
4611,-8.96691,-0.00981,-0.20544
4612,-7.50808,-0.0981,-2.44907
4613,-5.18431,-0.0981,-4.77284
4614,4.01752,-0.01962,-13.8079
4615,9.91601,-0.01962,-19.7064
4616,2.41339,0.16677,-11.6936
4617,-7.59712,0.16677,-1.68314
4618,9.45559,0,-19.2754
4619,3.51603,0,-13.3358
4620,9.46819,0,-19.288
4621,9.56272,-0.36297,-19.4512
4622,9.73983,-0.36297,-19.6283
4623,5.33993,-0.65727,-15.4148
4624,-2.34423,-0.65727,-7.73064
4625,-8.39418,-0.65727,-1.68069
4626,-9.21033,-0.45126,0.940503
4627,-4.5573,-0.45126,-3.71253
4628,9.90428,-0.01962,-18.3703
4629,-6.08906,-0.01962,-2.37697
4630,1.68523,0.15696,-12.4762
4631,3.49673,0.15696,-14.2877
4632,-7.5897,0.15696,-3.2013
4633,1.13234,0.06867,-11.943
4634,8.88561,0.06867,-19.6962
4635,-8.03778,0.12753,-2.3412
4636,1.19045,0.12753,-11.5694
4637,2.80244,-1.04824,-7.41852
4638,4.53545,-0.970119,-5.69804
4639,6.27494,-0.839654,-3.97113
4640,7.88203,-0.649382,-2.37566
4641,6.60745,6.86961,-13.0732
4642,-7.65349,-0.15696,-3.09827
4643,-7.78418,0.02943,-3.15397
4644,3.97863,0.02943,-14.9168
4645,-1.65113,0.28449,-8.83576
4646,1.80409,0.28449,-12.291
4647,9.8333,0.28449,-19.3686
4648,-2.00029,0.28449,-7.53503
4649,-9.23469,0.1962,-0.388922
4650,-6.47549,0.1962,-3.14812
4651,4.01175,0.1962,-13.6354
4652,-3.28617,8.79637,-9.29433
4653,5.11909,0.17658,-15.2921
4654,1.8664,0.07848,-11.3036
4655,-6.33264,0.07848,-3.10458
4656,9.59382,0.07848,-19.031
4657,-4.98014,-0.02943,-4.90834
4658,-6.26921,-0.02943,-3.61927
4659,7.3634,-0.01962,-17.6933
4660,-6.75428,-0.01962,-3.57565
4661,9.95066,0.12753,-19.4958
4662,-5.27805,0.12753,-4.26708
4663,-2.5415,0.12753,-7.00363
4664,4.45989,0.15696,-13.75
4665,9.30238,0.15696,-18.5924
4666,-3.67094,0.18639,-5.81533
4667,0.119072,0.18639,-9.60534
4668,-1.60498,0.07848,-8.46008
4669,4.0183,0.07848,-14.0834
4670,-5.70667,0.07848,-4.35839
4671,-6.04248,-7.12766,-7.25412
4672,9.05661,-3.7069,-12.2283
4673,7.52884,0.04905,-17.7509
4674,5.23106,0.04905,-15.4531
4675,2.45088,0.04905,-12.6729
4676,-8.94868,-3.33655,-8.6585
4677,7.97592,0.969319,-1.56675
4678,0.849999,-0.919723,-8.64114
4679,4.67748,0.40221,-12.8492
4680,7.75955,0.40221,-15.9313
4681,9.63975,0.40221,-17.8115
4682,9.29344,0,-19.2015
4683,-9.38409,-0.10791,-0.32781
4684,7.52588,-0.10791,-17.2378
4685,-2.27078,-0.10791,-7.44112
4686,-4.18086,0.725968,-14.2726
4687,9.12154,-0.32373,-18.7157
4688,-9.38517,0.367608,-18.5763
4689,10.02,0.222028,0.688649
4690,-0.841381,-9.05048,-8.91894
4691,-9.22186,0.15696,0.177041
4692,4.22505,0.15696,-13.2699
4693,5.81107,0.05886,-15.4739
4694,7.23159,0.05886,-16.8944
4695,-6.70785,0.863654,-15.3789
4696,-6.6523,-0.811385,-15.3237
4697,0.41594,-1.1382,-8.59066
4698,7.36577,-0.774469,-1.69108
4699,10.079,0.0794645,1.00248
4700,1.13888,-9.24715,-9.37164
4701,-9.50301,-0.02943,0.624959
4702,-9.47377,0.307809,-9.85569
4703,-9.41024,-1.0565,-9.86023
4704,-9.15801,-2.39444,-9.87823
4705,-9.43336,0.11772,0.300249
4706,-9.47549,0.11772,0.342375
4707,-9.6056,-0.16677,-0.616424
4708,-9.53162,-0.16677,-0.690396
4709,-4.3537,-8.40707,-9.81395
4710,4.70246,1.27582,-5.73804
4711,9.98888,0.381206,-0.489843
4712,6.28155,-0.02943,-15.6501
4713,-0.737064,-0.02943,-8.63149
4714,-8.97863,-0.04905,-1.23358
4715,-7.40526,-0.04905,-2.80695
4716,-8.30424,0.06867,-2.08455
4717,1.98254,0.06867,-12.3713
4718,9.8807,0.06867,-20.2695
4719,-5.24781,0.97119,-2.83563
4720,-4.78209,0.97119,-3.30135
4721,2.15467,1.24957e-310,-13.6128
4722,1.60639,-1.16338,-10.0392
4723,-5.13646,1.03787e-310,-6.32162
4724,-5.99816,-0.16677,-4.18462
4725,-6.9283,-0.16677,-3.25448
4726,-7.72826,-0.16677,-2.45452
4727,-9.40604,-0.0981,-0.717879
4728,-5.31902,-0.0981,-4.8049
4729,-9.55554,-0.00981,0.589195
4730,-3.78575,-0.00981,-5.18059
4731,5.9087,-0.00981,-14.875
4732,9.98781,-0.0990403,0.538717
4733,4.74237,-0.00981,-13.7087
4734,9.58033,0.07848,-19.2039
4735,-1.02694,0.07848,-8.59667
4736,-9.59692,0.07848,-0.0266922
4737,-1.68397,0.07848,-7.93964
4738,9.23265,0.07848,-18.5423
4739,-8.13136,0.07848,-1.17833
4740,0.869022,0.07848,-10.1787
4741,8.43192,0.07848,-17.7416
4742,-8.50311,0.07848,-0.806584
4743,0.844235,0.07848,-10.1539
4744,-6.72345,-0.05886,-3.00807
4745,-9.58721,-0.05886,-0.144314
4746,-5.78552,-0.05886,-3.946
4747,2.24093,-0.05886,-11.9724
4748,9.55097,0.02943,-19.616
4749,6.94508,0.02943,-17.0101
4750,-3.09599,0.02943,-6.96907
4751,-9.60354,0.02943,-0.461521
4752,-5.07611,0.02943,-4.98895
4753,-7.1647,0.14715,-2.40005
4754,-8.68673,0.14715,-0.87802
4755,-9.52509,0.14715,-0.0396581
4756,-9.61883,0.14715,0.054081
4757,-8.9653,0.14715,-0.599445
4758,-7.61542,0.14715,-1.94933
4759,1.23727,0.16677,-10.233
4760,5.95114,0.16677,-14.9469
4761,-8.98304,0.16677,-0.0127265
4762,9.92487,0.16677,-18.9206
4763,-7.81775,0.16677,-1.17802
4764,6.94242,-0.04905,-15.5458
4765,5.8348,-0.04905,-14.4382
4766,-2.78843,-0.14715,-7.92409
4767,1.08121,-0.14715,-11.7937
4768,7.77225,0.21582,-16.6797
4769,-9.21163,0.21582,0.304148
4770,2.82702,0.21582,-11.7345
4771,-2.20522,1.21901,-12.3115
4772,-6.64504,0.917837,-16.7192
4773,-2.35066,0.14715,-6.26252
4774,2.6711,0.14715,-11.2843
4775,7.04969,0.14715,-15.6629
4776,7.18544,0.11772,-17.1328
4777,-6.9037,0.11772,-3.04364
4778,-1.81985,-0.02943,-7.3525
4779,4.13881,-0.02943,-13.3112
4780,4.76098,9.12387e-311,-14.1491
4781,-9.39701,-1.33819e-311,0.00883833
4782,1.83312,-1.15124,-9.2542
4783,9.90885,0.175295,-1.23687
4784,-0.981011,1.17886,-12.048
4785,2.41319,-8.80368,-10.6578
4786,-2.88547,0.20601,-6.88529
4787,3.58983,0.20601,-13.3606
4788,9.21767,0.21582,-18.2429
4789,8.89282,0.21582,-17.918
4790,-8.60209,0.10791,-0.707597
4791,8.98828,0.10791,-18.298
4792,9.19818,-3.92143,-10.3704
4793,9.30067,0.531378,-0.741575
4794,9.39643,0.502739,-0.646511
4795,9.50018,0.12753,-19.3396
4796,5.42438,-0.869605,-4.8648
4797,-0.109054,-9.8807,-9.31383
4798,-5.17497,-1.09033,-14.574
4799,-0.425406,0.05886,-9.01181
4800,4.47345,0.05886,-13.9107
4801,8.23624,0.05886,-17.6735
4802,-6.64594,0.14715,-3.14444
4803,-5.48795,0.14715,-4.30243
4804,-9.73101,-0.02943,-0.7755
4805,-5.34852,-0.02943,-5.15799
4806,3.82256,-0.02943,-14.3291
4807,-9.50386,-2.00449e-311,-0.335568
4808,-0.407984,7.75547e-311,-9.43145
4809,-6.89781,-0.22563,-4.52103
4810,-9.71564,-0.22563,-1.7032
4811,-7.39992,-0.22563,-4.01892
4812,-5.22261,0.23544,-3.42981
4813,8.90849,0.23544,-17.5609
4814,9.22306,0.18639,-18.4739
4815,3.21412,0.18639,-12.4649
4816,8.10599,0.07848,-18.8577
4817,9.91706,0.07848,-20.6688
4818,7.98547,0.07848,-18.7372
4819,8.80038,0.13734,-18.7281
4820,0.391033,0.13734,-10.3188
4821,-8.45499,0.13734,-1.47273
4822,0.956978,-1.11225,-8.19336
4823,-9.7611,-0.01962,-0.196051
4824,3.43995,-0.01962,-13.3971
4825,7.96057,-0.01962,-17.9177
4826,9.24687,3.11604,-9.00397
4827,9.73056,0.0620209,1.39962
4828,-1.32832,-9.00256e-311,-9.16838
4829,-9.76952,0.267412,-19.7655
4830,3.25017,1.35799e-310,-13.7469
4831,9.68246,0.14715,-18.0504
4832,2.45992,0.14715,-10.8278
4833,-9.02114,0.14715,0.653206
4834,-6.85488,0.25506,-3.00417
4835,-3.58728,0.25506,-6.27177
4836,9.52036,0.32373,-19.4579
4837,-6.27802,0.32373,-3.65951
4838,-4.89604,-0.14715,-5.00225
4839,-3.33069,-0.14715,-6.5676
4840,-1.73074,-0.14715,-8.16755
4841,-6.55972,-0.27468,-2.92655
4842,9.75289,-0.27468,-19.2392
4843,9.67581,-0.47088,-19.9469
4844,9.68482,-0.47088,-19.9559
4845,-6.00863,-0.750672,-15.8451
4846,-3.55625,1.30167,-13.4105
4847,9.36259,-0.0785863,-0.585055
4848,0.796963,0.25506,-9.96931
4849,-9.07909,0.25506,-0.0932608
4850,6.83169,0.03924,-17.2597
4851,-4.91013,0.03924,-5.5179
4852,2.17431,0.03924,-12.6023
4853,-2.7561,-0.01962,-6.91656
4854,-7.03405,-0.01962,-2.63861
4855,8.2053,0.15696,-16.9264
4856,-9.5878,2.771,-5.44414
4857,-5.2055,-0.38259,-4.91842
4858,6.76172,-0.38259,-16.8856
4859,8.22228,-0.38259,-18.3462
4860,7.00002,-0.18639,-16.6825
4861,5.45228,-0.18639,-15.1348
4862,7.77727,-6.65465e-311,-17.96
4863,-5.95513,-9.09054e-311,-4.22765
4864,-2.81262,0.07848,-6.53631
4865,0.420183,0.07848,-9.76911
4866,3.59264,0.07848,-12.9416
4867,-7.0196,0.14715,-3.93817
4868,8.35118,0.14715,-19.309
4869,1.83612,0.07848,-10.7926
4870,-6.84273,0.07848,-2.1138
4871,-9.90802,0.07848,0.95149
4872,-9.63867,-0.14715,0.260306
4873,-6.67633,-0.14715,-2.70203
4874,8.4219,-0.14715,-17.9867
4875,1.99374,-0.14715,-11.5585
4876,-10.1337,-0.14715,0.568969
4877,2.48376,-0.44145,-13.7358
4878,8.09081,-0.44145,-19.3429
4879,-5.93208,7.41246,-8.09053
4880,-7.77066,-0.08829,-2.3925
4881,9.26244,0.475776,0.0999613
4882,-9.84715,0.406301,-18.8715
4883,7.4596,-0.555284,-1.68984
4884,-8.30535,0.26487,-1.95591
4885,-2.80994,0.26487,-7.45132
4886,-8.20366,0.00981,-2.07722
4887,7.77792,0.00981,-18.0588
4888,8.86534,-0.04905,-18.6165
4889,9.45162,-0.04905,-19.2028
4890,9.45048,-0.04905,-19.2016
4891,-9.91615,-0.02943,0.70456
4892,8.57363,-0.02943,-17.7852
4893,5.38526,-0.35316,-16.4117
4894,-7.16774,-0.35316,-3.8587
4895,-6.43465,-0.17658,-3.97376
4896,-5.71971,-0.17658,-4.6887
4897,-4.96314,-0.17658,-5.44527
4898,4.82479,-0.08829,-15.1253
4899,9.62342,-0.08829,-19.9239
4900,4.65634,-0.08829,-14.9568
4901,-7.29129,-6.41564,-7.92379
4902,-8.52712,4.94501,-7.51666
4903,3.50072,-8.56676,-12.4432
4904,1.76848,8.99413,-11.8725
4905,-9.12042,-0.04905,-0.640529
4906,8.54958,-0.04905,-18.3105
4907,-2.51743,-0.04905,-7.24352
4908,3.91776,0.05886,-14.3752
4909,8.54608,0.05886,-19.0035
4910,1.40968,-0.14715,-12.4656
4911,-10.1632,-0.14715,-0.89268
4912,3.1182,-0.14715,-14.1741
4913,-9.20607,0.01962,-0.898233
4914,-6.13714,0.01962,-3.96716
4915,8.12676,0.14715,-18.4567
4916,-10.3571,0.14715,0.0271471
4917,5.25398,0.08829,-15.8193
4918,2.7214,0.08829,-13.2868
4919,-10.1167,0.08829,-0.448629
4920,-2.93616,-9.17116,-8.67413
4921,6.75509,-0.20601,-16.7122
4922,8.78783,-0.20601,-18.745
4923,3.61738,-0.07848,-13.3783
4924,4.46805,-0.12753,-14.6018
4925,-10.0861,-0.12753,-0.0476491
4926,6.32725,-0.12753,-16.461
4927,7.53826,6.50163e-311,-17.2207
4928,8.50015,4.1939e-311,-18.1826
4929,9.51866,-0.05886,-18.7793
4930,9.15266,-0.05886,-18.4133
4931,7.61367,-0.05886,-16.8743
4932,-6.44044,-0.05886,-3.605
4933,-7.38554,-0.05886,-2.6599
4934,4.00954,0.05886,-13.2407
4935,9.46159,0.05886,-18.6928
4936,1.31946,0.05886,-10.5507
4937,5.25367,-0.16677,-14.8675
4938,-9.77777,-0.16677,0.163967
4939,-7.02823,0.12753,-2.08526
4940,-1.85928,0.12753,-7.25421
4941,3.76927,0.12753,-12.8828
4942,9.04323,-0.02943,-18.2744
4943,-2.46883,-0.02943,-6.76238
4944,8.01379,0.01962,-18.1966
4945,-9.86511,0.01962,-0.317671
4946,-9.69305,0.02943,-0.224857
4947,-8.21347,0.02943,-1.70444
4948,9.10379,2.31927e-311,-19.7084
4949,-4.55111,-1.0762e-310,-6.0535
4950,-4.11786,0,-6.48675
4951,2.89346,-8.92683,-10.909
4952,-2.96682,0.948608,-12.4342
4953,-1.22143,-0.03924,-8.97116
4954,4.25171,-0.03924,-14.4443
4955,-7.88653,-0.03924,-2.30606
4956,-0.836392,0.12753,-10.2195
4957,1.06586,0.20601,-10.8857
4958,2.85355,0.20601,-12.6734
4959,4.54151,0.20601,-14.3613
4960,6.38672,6.73126,-12.2592
4961,7.8815,5.02951,-12.7516
4962,8.91609,3.01567,-13.0925
4963,-2.0453,-0.18639,-8.26501
4964,-10.1197,-0.18639,-0.190566
4965,4.26043,-0.17658,-14.8258
4966,4.99599,-0.17658,-15.5614
4967,-10.0636,-0.17658,-0.501769
4968,9.09688,0.331475,-0.612621
4969,-7.93108,-0.792515,-17.5175
4970,5.80016,-0.06867,-15.6788
4971,7.48693,-0.06867,-17.3656
4972,-3.46546,0.01962,-5.2262
4973,-9.98643,0.01962,1.29477
4974,8.94477,0.13734,-17.8326
4975,-6.98564,0.13734,-1.90222
4976,2.46989,0.13734,-11.3578
4977,-6.64214,-0.12753,-3.33463
4978,-9.79958,0.0548164,-19.4905
4979,-9.70359,-0.05886,0.462568
4980,-8.25715,-0.05886,-0.983872
4981,-5.67129,-0.05886,-3.56973
4982,-5.81605,0.02943,-3.82718
4983,-5.90311,0.02943,-3.74012
4984,-5.99007,0.02943,-3.65316
4985,-6.6856,-0.14715,-3.48737
4986,-7.37519,-0.14715,-2.79778
4987,-9.74364,1.85812,-6.50803
4988,-4.06093,1.05965,-13.5679
4989,-2.73866,0.01962,-7.79728
4990,-1.22163,0.01962,-9.31431
4991,0.348315,0.01962,-10.8843
4992,9.56373,-0.00981,-20.2468
4993,-3.34223,-0.00981,-7.34086
4994,-8.14788,-5.42902,-7.59982
4995,-9.84378,0.0932952,-7.04113
4996,-8.6783,-0.14715,-1.29847
4997,-5.46769,-0.14715,-4.50908
4998,-1.02619,-0.14715,-8.95058
4999,9.641,-0.2943,-20.0985
5000,2.51612,-0.2943,-12.9736
5001,-9.13572,-0.06867,-0.370167
5002,-5.30903,-0.06867,-4.19686
5003,7.38794,-0.06867,-16.8938
5004,-4.13528,0.36297,-4.3798
5005,0.548181,0.36297,-9.06326
5006,6.15286,0.32373,-15.5803
5007,9.40485,0.32373,-18.8323
5008,8.88335,0.32373,-18.3108
5009,-2.89419,-0.10791,-6.86676
5010,-6.00785,-0.10791,-3.7531
5011,5.99285,-0.13734,-16.0677
5012,-7.27528,-0.13734,-2.79959
5013,9.3595,-0.27468,-20.229
5014,-9.31483,-0.27468,-1.55465
5015,9.60655,-0.11772,-21.251
5016,-8.60613,-0.11772,-3.03834
5017,5.57705,-0.11772,-17.2215
5018,3.22228,0.12753,-13.2481
5019,-9.85086,0.12753,-0.174962
5020,-9.99213,0.12753,0.191943
5021,-9.9336,0.12753,0.133407
5022,-9.57332,0.12753,-0.22687
5023,-9.41694,0.22563,-0.814891
5024,-5.38013,0.22563,-4.8517
5025,-6.34784,-0.11772,-4.09
5026,9.07991,-0.11772,-19.5177
5027,-9.76459,-0.16677,-0.0846511
5028,7.76939,-0.16677,-17.6186
5029,-5.12395,-0.16677,-4.72529
5030,-9.97265,0.08829,-0.504431
5031,-3.66323,0.08829,-6.81385
5032,-8.24531,-0.18639,-3.33049
5033,-10.0401,-0.18639,-1.53569
5034,-8.65742,-0.18639,-2.91838
5035,-8.56319,-0.04905,-1.21738
5036,0.0330371,-0.04905,-9.81361
5037,9.75996,-0.07848,-18.8048
5038,0.354441,-0.07848,-9.39926
5039,1.19224,-0.07848,-10.1095
5040,-3.2331,-0.07848,-5.68419
5041,5.14001,-0.07848,-14.0573
5042,9.51832,0.12753,-19.3185
5043,5.49452,0.12753,-15.2947
5044,-3.6932,0.12753,-6.10699
5045,1.82978,0.21582,-12.3069
5046,-1.05406,0.21582,-9.42302
5047,5.18799,0.45126,-13.3205
5048,9.12921,0.45126,-17.2617
5049,-6.45097,0.00981,-3.28055
5050,-4.4441,0.00981,-5.28742
5051,9.70497,-0.03924,-18.6419
5052,-4.20872,-0.03924,-4.72819
5053,-5.6785,-0.03924,-3.25841
5054,4.1247,-0.16677,-13.454
5055,-2.25946,-0.16677,-7.06985
5056,-0.494277,-0.16677,-8.83503
5057,7.5825,-0.42183,-15.4403
5058,-9.52109,-0.42183,1.66328
5059,-9.87346,-0.00981,-1.37861
5060,-9.15986,-0.00981,-2.09221
5061,7.26528,0.51012,-15.2212
5062,-5.22086,0.51012,-2.73505
5063,2.36356,0.51012,-10.3195
5064,9.2557,0.645665,-0.367302
5065,6.90494,7.1058,-10.2158
5066,-7.16567,-0.18639,-3.36046
5067,-6.78138,-0.18639,-3.74475
5068,4.56719,-0.55917,-15.1816
5069,-2.69151,8.40342,-9.58303
5070,-0.401951,-9.8199,-10.3373
5071,-5.31683,0.25506,-5.76847
5072,8.47746,0.25506,-19.5628
5073,-9.95571,0.04905,-0.884341
5074,9.37184,0.04905,-20.2119
5075,-8.76353,0.04905,-2.07652
5076,-3.55128,0.0981,-5.64069
5077,3.44043,0.0981,-12.6324
5078,0.864732,1.2377e-310,-11.4007
5079,-5.5082,-1.15156e-310,-5.02774
5080,-7.12082,0,-5.03377
5081,-8.27556,0,-3.87903
5082,-9.16953,0,-2.98506
5083,-6.88019,0.28449,-2.83171
5084,4.62269,-8.22195,-9.83225
5085,0.996612,0.22563,-10.1199
5086,-2.69911,0.22563,-6.42419
5087,-6.0608,0.22563,-3.0625
5088,-5.94521,-0.22563,-4.33567
5089,9.14898,-0.22563,-19.4299
5090,-0.637717,-0.0981,-9.37829
5091,-9.79836,-0.0981,-0.21765
5092,-1.53916,-0.01962,-8.46704
5093,9.60571,-0.01962,-19.6119
5094,7.79012,0.01962,-18.277
5095,2.4758,0.01962,-12.9627
5096,-3.92628,0.01962,-6.56061
5097,1.79679,-9.01562,-8.27269
5098,6.86918,0.06867,-14.6289
5099,9.53179,-1.59992,-10.8209
5100,-7.85536,-0.10791,-0.816684
5101,1.61644,-0.10791,-10.2885
5102,-10.0361,-0.06867,0.000502114
5103,-0.111438,-0.06867,-9.92419
5104,9.52087,-0.06867,-19.5565
5105,-4.16485,-0.14715,-5.01731
5106,-8.07046,-0.14715,-1.1117
5107,-8.05498,-1.08423,-17.6314
5108,-8.27366,-1.0474,-17.8485
5109,-8.49407,4.80564,-9.21645
5110,7.63227,0.48069,-18.178
5111,2.62808,0.48069,-13.1738
5112,-10.1463,0.48069,-0.399431
5113,-0.720133,0.48069,-9.82562
5114,-10.2557,-0.69651,0.190688
5115,8.90603,-0.69651,-18.9711
5116,-7.07985,-0.69651,-2.98521
5117,8.05643,-0.69651,-18.1215
5118,-4.29214,-0.69651,-5.77292
5119,5.14488,-1.28511,-16.2204
5120,9.41572,-1.28511,-20.4912
5121,4.82296,-1.28511,-15.8985
5122,-4.48655,-1.28511,-6.58894
5123,-10.0943,-1.28511,-0.981181
5124,-1.00016,-0.26487,-10.2617
5125,8.99551,-0.26487,-20.2574
5126,6.85422,-0.26487,-18.1161
5127,0.642791,-0.26487,-11.9047
5128,-3.56485,-0.26487,-7.69703
5129,-9.14176,-0.30411,-1.57076
5130,5.25356,-0.30411,-15.9661
5131,6.6017,-0.30411,-17.3142
5132,-8.6365,-0.30411,-2.07602
5133,-3.13101,-0.30411,-7.58151
5134,2.0273,-0.63765,-13.5933
5135,-5.24695,-0.63765,-6.31904
5136,8.99782,-0.63765,-20.5638
5137,-7.04876,-0.63765,-4.51723
5138,-7.80743,-0.63765,-3.75856
5139,5.6722,-7.39585,-12.2601
5140,7.48913,6.22512,-12.3898
5141,-6.29412,0.33354,-5.88009
5142,-7.98263,1.0723,-19.4149
5143,6.1701,0.33354,-18.3443
5144,4.02837,-0.38259,-17.4484
5145,-10.2937,-0.38259,-3.12636
5146,3.1374,-0.38259,-16.5575
5147,5.69765,-0.38259,-19.1177
5148,-10.2396,-0.38259,-3.18052
5149,7.65013,0.08829,-19.3338
5150,-6.50992,0.08829,-5.17379
