t,accX,accY,accZ
5591,2.7958500000000006,0.34335000000000004,-8.524890000000001
5592,2.69775,0.73575,-8.927100000000001
5593,2.69775,0.73575,-8.927100000000001
5594,2.69775,0.73575,-8.927100000000001
5595,2.7566100000000002,0.8436600000000001,-9.28026
5596,2.7566100000000002,0.8436600000000001,-9.28026
5597,2.76642,1.00062,-8.75052
5598,2.76642,1.00062,-8.75052
5599,2.76642,1.00062,-8.75052
5600,2.83509,0.6867000000000001,-8.98596
5601,2.83509,0.6867000000000001,-8.98596
5602,2.8252800000000002,0.28449,-10.712520000000001
5603,2.8252800000000002,0.28449,-10.712520000000001
5604,2.87433,-0.019620000000000002,-9.770760000000001
5605,2.87433,-0.019620000000000002,-9.770760000000001
5606,2.8449,0.15696000000000002,-11.03625
5607,2.8449,0.15696000000000002,-11.03625
5608,2.8449,0.15696000000000002,-11.03625
5609,2.76642,0.13734000000000002,-11.301120000000001
5610,2.76642,0.13734000000000002,-11.301120000000001
5611,2.8252800000000002,0.69651,-11.271690000000001
5612,2.8252800000000002,0.69651,-11.271690000000001
5613,2.8252800000000002,0.69651,-11.271690000000001
5614,2.70756,0.25506,-10.791
5615,2.70756,0.25506,-10.791
5616,2.70756,0.25506,-10.791
5617,2.7369900000000005,0.22563000000000002,-12.203640000000002
5618,2.62908,-0.06867000000000001,-11.291310000000001
5619,2.62908,-0.06867000000000001,-11.291310000000001
5620,2.62908,-0.06867000000000001,-11.291310000000001
5621,2.7369900000000005,0.50031,-11.32074
5622,2.7369900000000005,0.50031,-11.32074
5623,2.6388900000000004,0.31392000000000003,-11.31093
5624,2.6388900000000004,0.31392000000000003,-11.31093
5625,2.58984,-0.05886,-10.467270000000001
5626,2.58984,-0.05886,-10.467270000000001
5627,2.58984,-0.05886,-10.467270000000001
5628,2.70756,0.30411000000000005,-11.51694
5629,2.70756,0.30411000000000005,-11.51694
5630,2.66832,-0.06867000000000001,-9.731520000000002
5631,2.66832,-0.06867000000000001,-9.731520000000002
5632,2.69775,-0.019620000000000002,-10.64385
5633,2.69775,-0.019620000000000002,-10.64385
5634,2.69775,-0.019620000000000002,-10.64385
5635,2.60946,0.009810000000000001,-9.898290000000001
5636,2.60946,0.009810000000000001,-9.898290000000001
5637,2.66832,0.31392000000000003,-9.82962
5638,2.66832,0.31392000000000003,-9.82962
5639,2.66832,0.31392000000000003,-9.82962
5640,2.59965,0.039240000000000004,-9.23121
5641,2.59965,0.039240000000000004,-9.23121
5642,2.59965,0.039240000000000004,-9.23121
5643,2.69775,0.0,-9.309690000000002
5644,2.69775,0.0,-9.309690000000002
5645,2.60946,0.10791000000000002,-9.00558
5646,2.60946,0.10791000000000002,-9.00558
5647,2.60946,0.10791000000000002,-9.00558
5648,2.6388900000000004,0.05886,-9.04482
5649,2.6388900000000004,0.05886,-9.04482
5650,2.61927,0.02943,-9.397980000000002
5651,2.61927,0.02943,-9.397980000000002
5652,2.70756,0.039240000000000004,-8.524890000000001
5653,2.70756,0.039240000000000004,-8.524890000000001
5654,2.7173700000000003,0.24525,-9.486270000000001
5655,2.7173700000000003,0.24525,-9.486270000000001
5656,2.7173700000000003,0.24525,-9.486270000000001
5657,2.78604,0.039240000000000004,-8.98596
5658,2.78604,0.039240000000000004,-8.98596
5659,2.78604,0.039240000000000004,-8.98596
5660,2.7173700000000003,0.18639000000000003,-9.447030000000002
5661,2.7173700000000003,0.18639000000000003,-9.447030000000002
5662,2.7173700000000003,0.10791000000000002,-9.329310000000001
5663,2.7173700000000003,0.10791000000000002,-9.329310000000001
5664,2.7173700000000003,0.10791000000000002,-9.329310000000001
5665,2.76642,0.48069,-9.5157
5666,2.76642,0.48069,-9.5157
5667,2.7566100000000002,0.17658000000000001,-8.90748
5668,2.7566100000000002,0.17658000000000001,-8.90748
5669,2.7369900000000005,0.21582000000000004,-10.47708
5670,2.7369900000000005,0.21582000000000004,-10.47708
5671,2.8056600000000005,0.13734000000000002,-10.143540000000002
5672,2.8056600000000005,0.13734000000000002,-10.143540000000002
5673,2.8056600000000005,0.13734000000000002,-10.143540000000002
5674,2.7173700000000003,0.28449,-9.476460000000001
5675,2.7173700000000003,0.28449,-9.476460000000001
5676,2.7369900000000005,0.11772,-9.37836
5677,2.7369900000000005,0.11772,-9.37836
5678,2.7369900000000005,0.11772,-9.37836
5679,2.72718,0.2943,-9.859050000000002
5680,2.72718,0.2943,-9.859050000000002
5681,2.77623,0.039240000000000004,-9.025200000000002
5682,2.77623,0.039240000000000004,-9.025200000000002
5683,2.66832,0.26487,-8.81919
5684,2.66832,0.26487,-8.81919
5685,2.66832,0.26487,-8.81919
5686,2.8939500000000002,0.18639000000000003,-9.45684
5687,2.8939500000000002,0.18639000000000003,-9.45684
5688,2.8154700000000004,0.17658000000000001,-9.447030000000002
5689,2.8154700000000004,0.17658000000000001,-9.447030000000002
5690,2.8154700000000004,0.17658000000000001,-9.447030000000002
5691,2.8841400000000004,0.1962,-8.358120000000001
5692,2.8841400000000004,0.1962,-8.358120000000001
5693,2.76642,0.14715,-9.260640000000002
5694,2.76642,0.14715,-9.260640000000002
5695,2.93319,0.36297,-9.03501
5696,2.93319,0.36297,-9.03501
5697,2.93319,0.36297,-9.03501
5698,2.8056600000000005,0.17658000000000001,-9.24102
5699,2.8056600000000005,0.17658000000000001,-9.24102
5700,2.9233800000000003,0.37278000000000006,-8.878050000000002
5701,2.9233800000000003,0.37278000000000006,-8.878050000000002
5702,2.9233800000000003,0.37278000000000006,-8.878050000000002
5703,2.78604,0.24525,-9.09387
5704,2.78604,0.24525,-9.09387
5705,2.9822400000000004,0.009810000000000001,-8.70147
5706,2.9822400000000004,0.009810000000000001,-8.70147
5707,2.86452,0.0981,-8.95653
5708,2.86452,0.0981,-8.95653
5709,2.9626200000000003,0.0981,-9.760950000000001
5710,2.9626200000000003,0.0981,-9.760950000000001
5711,2.9626200000000003,0.0981,-9.760950000000001
5712,2.9626200000000003,-0.009810000000000001,-8.95653
5713,2.9626200000000003,-0.009810000000000001,-8.95653
5714,2.8547100000000003,0.44145000000000006,-10.09449
5715,2.8547100000000003,0.44145000000000006,-10.09449
5716,2.8547100000000003,0.44145000000000006,-10.09449
5717,2.8939500000000002,0.32373,-8.68185
5718,2.8939500000000002,0.32373,-8.68185
5719,2.8939500000000002,0.32373,-8.68185
5720,2.8252800000000002,0.14715,-9.908100000000001
5721,2.87433,-0.05886,-9.28026
5722,2.87433,-0.05886,-9.28026
5723,2.87433,-0.05886,-9.28026
5724,2.83509,0.17658000000000001,-9.27045
5725,2.83509,0.17658000000000001,-9.27045
5726,2.9626200000000003,0.35316000000000003,-9.38817
5727,2.9626200000000003,0.35316000000000003,-9.38817
5728,2.9626200000000003,0.35316000000000003,-9.38817
5729,2.8547100000000003,0.23544,-8.84862
5730,2.8547100000000003,0.23544,-8.84862
5731,3.03129,0.22563000000000002,-8.887860000000002
5732,3.03129,0.22563000000000002,-8.887860000000002
5733,3.03129,0.22563000000000002,-8.887860000000002
5734,2.93319,0.14715,-9.14292
5735,2.93319,0.14715,-9.14292
5736,2.93319,0.14715,-9.14292
5737,2.93319,0.34335000000000004,-9.1233
5738,2.93319,0.34335000000000004,-9.1233
5739,3.0607200000000003,0.10791000000000002,-8.927100000000001
5740,3.0607200000000003,0.10791000000000002,-8.927100000000001
5741,2.95281,0.28449,-9.38817
5742,2.95281,0.28449,-9.38817
5743,2.95281,0.28449,-9.38817
5744,3.0411000000000006,0.33354,-8.27964
5745,2.95281,0.26487,-8.789760000000001
5746,2.95281,0.26487,-8.789760000000001
5747,2.95281,0.26487,-8.789760000000001
5748,2.95281,0.26487,-8.789760000000001
5749,3.08034,-0.10791000000000002,-9.329310000000001
5750,3.08034,-0.10791000000000002,-9.329310000000001
5751,2.9724300000000006,0.039240000000000004,-9.70209
5752,2.9724300000000006,0.039240000000000004,-9.70209
5753,3.03129,0.22563000000000002,-9.633420000000001
5754,3.03129,0.22563000000000002,-9.633420000000001
5755,2.9724300000000006,-0.009810000000000001,-9.11349
5756,2.9724300000000006,-0.009810000000000001,-9.11349
5757,2.9724300000000006,-0.009810000000000001,-9.11349
5758,2.9724300000000006,0.17658000000000001,-10.172970000000001
5759,2.9724300000000006,0.17658000000000001,-10.172970000000001
5760,3.08034,0.3924,-9.45684
5761,3.08034,0.3924,-9.45684
5762,2.9920500000000003,0.04905,-9.87867
5763,2.9920500000000003,0.04905,-9.87867
5764,2.9920500000000003,0.18639000000000003,-9.27045
5765,2.9920500000000003,0.18639000000000003,-9.27045
5766,2.9920500000000003,0.18639000000000003,-9.27045
5767,3.0607200000000003,-0.05886,-9.898290000000001
5768,3.0607200000000003,-0.05886,-9.898290000000001
5769,3.0607200000000003,-0.05886,-9.898290000000001
5770,3.01167,0.21582000000000004,-9.53532
5771,3.01167,0.21582000000000004,-9.53532
5772,3.0411000000000006,0.11772,-8.838810000000002
5773,3.0411000000000006,0.11772,-8.838810000000002
5774,2.95281,0.16677,-9.37836
5775,2.95281,0.16677,-9.37836
5776,3.09015,0.08829000000000001,-8.76033
5777,3.09015,0.08829000000000001,-8.76033
5778,3.09015,0.08829000000000001,-8.76033
5779,3.09015,0.08829000000000001,-8.76033
5780,3.01167,0.20601000000000003,-9.074250000000001
5781,3.01167,0.20601000000000003,-9.074250000000001
5782,3.01167,0.2943,-9.79038
5783,3.01167,0.2943,-9.79038
5784,2.95281,0.26487,-9.17235
5785,2.95281,0.26487,-9.17235
5786,2.87433,0.1962,-9.36855
5787,2.87433,0.1962,-9.36855
5788,2.87433,0.1962,-9.36855
5789,3.02148,0.16677,-9.79038
5790,3.02148,0.16677,-9.79038
5791,2.93319,0.07848000000000001,-9.42741
5792,2.93319,0.07848000000000001,-9.42741
5793,2.9822400000000004,0.17658000000000001,-8.44641
5794,2.9822400000000004,0.17658000000000001,-8.44641
5795,2.9822400000000004,0.17658000000000001,-8.44641
5796,3.00186,-0.019620000000000002,-9.35874
5797,3.00186,-0.019620000000000002,-9.35874
5798,3.00186,-0.019620000000000002,-9.35874
5799,2.9626200000000003,0.23544,-8.69166
5800,2.9626200000000003,0.23544,-8.69166
5801,3.07053,0.35316000000000003,-8.55432
5802,3.07053,0.35316000000000003,-8.55432
5803,3.08034,0.32373,-8.770140000000001
5804,3.08034,0.32373,-8.770140000000001
5805,3.08034,0.32373,-8.770140000000001
5806,3.1293900000000003,0.35316000000000003,-8.603370000000002
5807,3.1293900000000003,0.35316000000000003,-8.603370000000002
5808,3.14901,-0.039240000000000004,-8.770140000000001
5809,3.14901,-0.039240000000000004,-8.770140000000001
5810,3.14901,-0.039240000000000004,-8.770140000000001
5811,3.0999600000000003,0.17658000000000001,-9.37836
5812,3.0999600000000003,0.17658000000000001,-9.37836
5813,3.2274900000000004,0.23544,-8.927100000000001
5814,3.2274900000000004,0.23544,-8.927100000000001
5815,3.10977,0.24525,-9.11349
5816,3.10977,0.24525,-9.11349
5817,3.10977,0.24525,-9.11349
5818,3.25692,0.1962,-9.25083
5819,3.25692,0.1962,-9.25083
5820,3.25692,0.1962,-9.25083
5821,3.1588200000000004,-0.019620000000000002,-9.10368
5822,3.19806,0.1962,-9.42741
5823,3.19806,0.1962,-9.42741
5824,3.19806,0.1962,-9.42741
5825,3.2274900000000004,0.18639000000000003,-9.27045
5826,3.2274900000000004,0.18639000000000003,-9.27045
5827,3.1293900000000003,0.0,-9.486270000000001
5828,3.1293900000000003,0.0,-9.486270000000001
5829,3.1293900000000003,0.0,-9.486270000000001
5830,3.1686300000000003,0.27468000000000004,-9.682470000000002
5831,3.1686300000000003,0.27468000000000004,-9.682470000000002
5832,3.0999600000000003,0.17658000000000001,-9.7119
5833,3.0999600000000003,0.17658000000000001,-9.7119
5834,3.0999600000000003,0.17658000000000001,-9.7119
5835,3.0999600000000003,0.17658000000000001,-9.7119
5836,3.18825,0.25506,-9.682470000000002
5837,3.1686300000000003,0.26487,-9.613800000000001
5838,3.1686300000000003,0.26487,-9.613800000000001
5839,3.09015,0.0,-9.59418
5840,3.09015,0.0,-9.59418
5841,3.1195800000000005,0.28449,-9.70209
5842,3.1195800000000005,0.28449,-9.70209
5843,3.1195800000000005,0.28449,-9.70209
5844,3.10977,0.13734000000000002,-9.09387
5845,3.10977,0.13734000000000002,-9.09387
5846,3.09015,0.05886,-9.751140000000001
5847,3.09015,0.05886,-9.751140000000001
5848,3.09015,0.05886,-9.751140000000001
5849,3.14901,0.25506,-9.25083
5850,3.14901,0.25506,-9.25083
5851,3.10977,-0.02943,-9.00558
5852,3.10977,-0.02943,-9.00558
5853,3.1392,0.16677,-9.917910000000001
5854,3.1392,0.16677,-9.917910000000001
5855,3.1392,0.16677,-9.917910000000001
5856,3.24711,0.1962,-9.348930000000001
5857,3.24711,0.1962,-9.348930000000001
5858,3.07053,0.0,-8.98596
5859,3.07053,0.0,-8.98596
5860,3.07053,0.0,-8.98596
5861,3.1588200000000004,0.0,-9.27045
5862,3.1588200000000004,0.0,-9.27045
5863,3.08034,0.06867000000000001,-9.476460000000001
5864,3.08034,0.06867000000000001,-9.476460000000001
5865,3.08034,0.06867000000000001,-9.476460000000001
5866,3.17844,0.24525,-9.437220000000002
5867,3.17844,0.24525,-9.437220000000002
5868,3.20787,0.22563000000000002,-9.40779
5869,3.20787,0.22563000000000002,-9.40779
5870,3.09015,0.12753,-9.623610000000001
5871,3.09015,0.12753,-9.623610000000001
5872,3.09015,0.12753,-9.623610000000001
5873,3.10977,0.22563000000000002,-10.09449
5874,3.10977,0.22563000000000002,-10.09449
5875,3.1686300000000003,0.33354,-9.13311
5876,3.1686300000000003,0.33354,-9.13311
5877,3.09015,-0.04905,-9.476460000000001
5878,3.09015,-0.04905,-9.476460000000001
5879,3.09015,-0.04905,-9.476460000000001
5880,3.0411000000000006,0.44145000000000006,-9.13311
5881,3.0411000000000006,0.44145000000000006,-9.13311
5882,3.1588200000000004,0.12753,-8.97615
5883,3.1588200000000004,0.12753,-8.97615
5884,3.1588200000000004,0.12753,-8.97615
5885,3.1588200000000004,0.12753,-8.97615
5886,3.09015,0.30411000000000005,-9.66285
5887,3.09015,0.30411000000000005,-9.66285
5888,3.1392,0.12753,-9.054630000000001
5889,3.1392,0.12753,-9.054630000000001
5890,3.01167,0.14715,-9.52551
5891,3.02148,0.21582000000000004,-9.65304
5892,3.02148,0.21582000000000004,-9.65304
5893,3.02148,0.21582000000000004,-9.65304
5894,3.10977,0.17658000000000001,-9.11349
5895,3.10977,0.17658000000000001,-9.11349
5896,3.10977,0.17658000000000001,-9.11349
5897,3.00186,0.13734000000000002,-9.59418
5898,3.00186,0.13734000000000002,-9.59418
5899,3.00186,0.13734000000000002,-9.59418
5900,3.08034,0.11772,-10.320120000000001
5901,3.08034,0.11772,-10.320120000000001
5902,3.0607200000000003,-0.019620000000000002,-8.62299
5903,3.0607200000000003,-0.019620000000000002,-8.62299
5904,2.9626200000000003,0.06867000000000001,-9.38817
5905,2.9626200000000003,0.06867000000000001,-9.38817
5906,2.9626200000000003,0.06867000000000001,-9.38817
5907,3.17844,-0.009810000000000001,-10.23183
5908,3.17844,-0.009810000000000001,-10.23183
5909,3.0411000000000006,0.13734000000000002,-8.97615
5910,3.0411000000000006,0.13734000000000002,-8.97615
5911,2.9724300000000006,0.36297,-9.397980000000002
5912,2.9724300000000006,0.36297,-9.397980000000002
5913,2.9724300000000006,0.36297,-9.397980000000002
5914,3.0999600000000003,0.33354,-9.81
5915,3.0999600000000003,0.33354,-9.81
5916,2.9920500000000003,0.11772,-9.015390000000002
5917,2.9920500000000003,0.11772,-9.015390000000002
5918,2.9822400000000004,-0.4905,-9.45684
5919,2.9822400000000004,-0.4905,-9.45684
5920,2.9822400000000004,-0.4905,-9.45684
5921,3.08034,-0.48069,-9.633420000000001
5922,3.08034,-0.48069,-9.633420000000001
5923,3.08034,-0.48069,-9.633420000000001
5924,3.08034,-0.48069,-9.633420000000001
5925,3.08034,-0.48069,-9.633420000000001
5926,3.1195800000000005,-0.7063200000000001,-9.53532
5927,3.1195800000000005,-0.7063200000000001,-9.53532
5928,3.1195800000000005,-0.7063200000000001,-9.53532
5929,3.1195800000000005,-0.7063200000000001,-9.53532
5930,3.1195800000000005,-0.7063200000000001,-9.53532
5931,3.3354000000000004,-0.16677,-10.055250000000001
5932,3.3354000000000004,-0.16677,-10.055250000000001
5933,3.3354000000000004,-0.16677,-10.055250000000001
5934,3.3354000000000004,-0.16677,-10.055250000000001
5935,3.60027,0.15696000000000002,-11.428650000000001
5936,3.60027,0.15696000000000002,-11.428650000000001
5937,3.60027,0.15696000000000002,-11.428650000000001
5938,3.60027,0.15696000000000002,-11.428650000000001
5939,3.60027,0.15696000000000002,-11.428650000000001
5940,3.60027,0.15696000000000002,-11.428650000000001
5941,3.74742,0.15696000000000002,-13.58685
5942,3.74742,0.15696000000000002,-13.58685
5943,3.74742,0.15696000000000002,-13.58685
5944,3.74742,0.15696000000000002,-13.58685
5945,3.74742,0.15696000000000002,-13.58685
5946,3.5316000000000005,0.36297,-13.16502
5947,3.5316000000000005,0.36297,-13.16502
5948,3.5316000000000005,0.36297,-13.16502
5949,3.5316000000000005,0.36297,-13.16502
5950,3.5316000000000005,0.36297,-13.16502
5951,3.4433100000000003,0.4905,-12.380220000000001
5952,3.4433100000000003,0.4905,-12.380220000000001
5953,3.4433100000000003,0.4905,-12.380220000000001
5954,3.4433100000000003,0.4905,-12.380220000000001
5955,3.4433100000000003,0.4905,-12.380220000000001
5956,3.35502,0.3924,-11.62485
5957,3.35502,0.3924,-11.62485
5958,3.35502,0.3924,-11.62485
5959,3.35502,0.3924,-11.62485
5960,3.35502,0.3924,-11.62485
5961,3.20787,0.67689,-10.01601
5962,3.20787,0.67689,-10.01601
5963,3.20787,0.67689,-10.01601
5964,3.20787,0.67689,-10.01601
5965,3.20787,0.67689,-10.01601
5966,3.1686300000000003,0.6082200000000001,-9.966960000000002
5967,3.1686300000000003,0.6082200000000001,-9.966960000000002
5968,3.1686300000000003,0.6082200000000001,-9.966960000000002
5969,3.1686300000000003,0.6082200000000001,-9.966960000000002
5970,3.1686300000000003,0.6082200000000001,-9.966960000000002
5971,3.1686300000000003,0.6082200000000001,-9.966960000000002
5972,3.0509100000000005,0.40221000000000007,-9.10368
5973,3.0509100000000005,0.40221000000000007,-9.10368
5974,3.0509100000000005,0.40221000000000007,-9.10368
5975,3.08034,0.009810000000000001,-8.927100000000001
5976,3.08034,0.009810000000000001,-8.927100000000001
5977,3.08034,0.009810000000000001,-8.927100000000001
5978,3.08034,0.009810000000000001,-8.927100000000001
5979,3.08034,0.009810000000000001,-8.927100000000001
5980,3.0411000000000006,0.21582000000000004,-8.917290000000001
5981,3.0411000000000006,0.21582000000000004,-8.917290000000001
5982,3.0411000000000006,0.21582000000000004,-8.917290000000001
5983,3.0411000000000006,0.21582000000000004,-8.917290000000001
5984,3.0411000000000006,0.21582000000000004,-8.917290000000001
5985,3.0411000000000006,0.21582000000000004,-8.917290000000001
5986,3.20787,0.009810000000000001,-9.00558
5987,3.20787,0.009810000000000001,-9.00558
5988,3.20787,0.009810000000000001,-9.00558
5989,3.20787,0.009810000000000001,-9.00558
5990,3.1293900000000003,0.02943,-9.25083
5991,3.1293900000000003,0.02943,-9.25083
5992,3.1293900000000003,0.02943,-9.25083
5993,3.1293900000000003,0.02943,-9.25083
5994,3.1293900000000003,0.02943,-9.25083
5995,3.20787,0.26487,-9.00558
5996,3.20787,0.26487,-9.00558
5997,3.20787,0.26487,-9.00558
5998,3.20787,0.26487,-9.00558
5999,3.20787,0.26487,-9.00558
6000,3.20787,0.26487,-9.00558
6001,3.24711,0.2943,-9.084060000000001
6002,3.24711,0.2943,-9.084060000000001
6003,3.24711,0.2943,-9.084060000000001
6004,3.24711,0.2943,-9.084060000000001
6005,3.24711,0.2943,-9.084060000000001
6006,3.2373000000000003,0.24525,-9.584370000000002
6007,3.2373000000000003,0.24525,-9.584370000000002
6008,3.2373000000000003,0.24525,-9.584370000000002
6009,3.2373000000000003,0.24525,-9.584370000000002
6010,3.2373000000000003,0.24525,-9.584370000000002
6011,3.1392,-0.07848000000000001,-8.57394
6012,3.1392,-0.07848000000000001,-8.57394
6013,3.1392,-0.07848000000000001,-8.57394
6014,3.1686300000000003,0.28449,-9.299880000000002
6015,3.1686300000000003,0.28449,-9.299880000000002
6016,3.2863500000000005,0.56898,-9.80019
6017,3.2863500000000005,0.56898,-9.80019
6018,3.26673,0.37278000000000006,-9.69228
6019,3.26673,0.37278000000000006,-9.69228
6020,3.1392,0.02943,-10.11411
6021,3.1392,0.02943,-10.11411
6022,3.1392,0.02943,-10.11411
6023,3.1195800000000005,0.1962,-9.751140000000001
6024,3.1195800000000005,0.1962,-9.751140000000001
6025,3.1195800000000005,0.1962,-9.751140000000001
6026,3.14901,0.38259000000000004,-9.476460000000001
6027,3.14901,0.38259000000000004,-9.476460000000001
6028,3.14901,0.38259000000000004,-9.476460000000001
6029,3.01167,0.23544,-9.82962
6030,3.01167,0.25506,-10.143540000000002
6031,3.01167,0.25506,-10.143540000000002
6032,3.0999600000000003,0.07848000000000001,-9.64323
6033,3.0999600000000003,0.07848000000000001,-9.64323
6034,3.0999600000000003,0.07848000000000001,-9.64323
6035,2.9920500000000003,0.13734000000000002,-9.27045
6036,2.9920500000000003,0.13734000000000002,-9.27045
6037,3.02148,0.06867000000000001,-9.4176
6038,3.02148,0.06867000000000001,-9.4176
6039,3.02148,0.06867000000000001,-9.4176
6040,3.10977,-0.02943,-9.329310000000001
6041,3.10977,-0.02943,-9.329310000000001
6042,3.0411000000000006,-0.06867000000000001,-9.60399
6043,3.0411000000000006,-0.06867000000000001,-9.60399
6044,3.07053,0.34335000000000004,-9.87867
6045,3.07053,0.34335000000000004,-9.87867
6046,3.07053,0.34335000000000004,-9.87867
6047,3.10977,0.06867000000000001,-8.98596
6048,3.10977,0.06867000000000001,-8.98596
6049,2.95281,0.36297,-8.603370000000002
6050,2.95281,0.36297,-8.603370000000002
6051,2.95281,0.36297,-8.603370000000002
6052,3.0509100000000005,0.40221000000000007,-9.45684
6053,3.0509100000000005,0.40221000000000007,-9.45684
6054,3.0607200000000003,0.16677,-9.14292
6055,3.0607200000000003,0.16677,-9.14292
6056,3.0607200000000003,0.16677,-9.14292
6057,3.02148,-0.1962,-9.623610000000001
6058,3.02148,-0.1962,-9.623610000000001
6059,3.00186,0.08829000000000001,-9.819810000000002
6060,3.00186,0.08829000000000001,-9.819810000000002
6061,3.00186,0.08829000000000001,-9.819810000000002
6062,2.9920500000000003,0.33354,-9.211590000000001
6063,2.9920500000000003,0.33354,-9.211590000000001
6064,2.9920500000000003,0.33354,-9.211590000000001
6065,2.9626200000000003,0.039240000000000004,-9.28026
6066,2.9626200000000003,0.039240000000000004,-9.28026
6067,2.9626200000000003,0.28449,-9.015390000000002
6068,3.14901,0.22563000000000002,-9.397980000000002
6069,3.14901,0.22563000000000002,-9.397980000000002
6070,3.14901,0.22563000000000002,-9.397980000000002
6071,3.08034,0.10791000000000002,-9.888480000000001
6072,3.08034,0.10791000000000002,-9.888480000000001
6073,2.93319,0.13734000000000002,-8.18154
6074,2.93319,0.13734000000000002,-8.18154
6075,3.1588200000000004,-0.15696000000000002,-9.04482
6076,3.1588200000000004,-0.15696000000000002,-9.04482
6077,3.1588200000000004,-0.15696000000000002,-9.04482
6078,3.10977,0.18639000000000003,-9.55494
6079,3.10977,0.18639000000000003,-9.55494
6080,3.0999600000000003,0.14715,-8.46603
6081,3.0999600000000003,0.14715,-8.46603
6082,3.0999600000000003,0.14715,-8.46603
6083,3.19806,0.23544,-8.3385
6084,3.19806,0.23544,-8.3385
6085,3.1686300000000003,0.15696000000000002,-9.260640000000002
6086,3.1686300000000003,0.15696000000000002,-9.260640000000002
6087,3.18825,0.46107000000000004,-8.29926
6088,3.18825,0.46107000000000004,-8.29926
6089,3.18825,0.46107000000000004,-8.29926
6090,3.18825,0.22563000000000002,-8.740710000000002
6091,3.18825,0.22563000000000002,-8.740710000000002
6092,3.18825,0.22563000000000002,-8.740710000000002
6093,3.26673,0.24525,-8.84862
6094,3.26673,0.24525,-8.84862
6095,3.1392,-0.02943,-9.025200000000002
6096,3.1392,-0.02943,-9.025200000000002
6097,3.25692,0.24525,-9.27045
6098,3.25692,0.24525,-9.27045
6099,3.4335,0.12753,-9.56475
6100,3.4335,0.12753,-9.56475
6101,3.4335,0.12753,-9.56475
6102,3.4335,0.12753,-9.56475
6103,3.26673,0.18639000000000003,-9.45684
6104,3.25692,0.41202000000000005,-9.682470000000002
6105,3.25692,0.41202000000000005,-9.682470000000002
6106,3.25692,0.41202000000000005,-9.682470000000002
6107,3.1686300000000003,0.13734000000000002,-10.25145
6108,3.1686300000000003,0.13734000000000002,-10.25145
6109,3.1686300000000003,0.13734000000000002,-10.25145
6110,3.18825,-0.0981,-9.79038
6111,3.18825,-0.0981,-9.79038
6112,3.31578,0.30411000000000005,-11.21283
6113,3.31578,0.30411000000000005,-11.21283
6114,3.17844,0.25506,-10.36917
6115,3.17844,0.25506,-10.36917
6116,3.17844,0.25506,-10.36917
6117,3.0509100000000005,-0.009810000000000001,-10.43784
6118,3.0509100000000005,-0.009810000000000001,-10.43784
6119,3.01167,0.33354,-11.261880000000001
6120,3.01167,0.33354,-11.261880000000001
6121,3.01167,0.33354,-11.261880000000001
6122,2.9724300000000006,0.32373,-10.11411
6123,2.9724300000000006,0.32373,-10.11411
6124,2.8547100000000003,0.009810000000000001,-10.92834
6125,2.8547100000000003,0.009810000000000001,-10.92834
6126,2.78604,0.15696000000000002,-10.4967
6127,2.78604,0.15696000000000002,-10.4967
6128,2.78604,0.15696000000000002,-10.4967
6129,2.9135700000000004,-0.009810000000000001,-11.114730000000002
6130,2.9135700000000004,-0.009810000000000001,-11.114730000000002
6131,2.77623,-0.0981,-9.55494
6132,2.77623,-0.0981,-9.55494
6133,2.8056600000000005,0.25506,-10.02582
6134,2.8056600000000005,0.25506,-10.02582
6135,2.90376,0.30411000000000005,-9.45684
6136,2.90376,0.30411000000000005,-9.45684
6137,2.90376,0.30411000000000005,-9.45684
6138,2.87433,0.02943,-9.015390000000002
6139,2.87433,0.02943,-9.015390000000002
6140,2.77623,0.52974,-7.710660000000001
6141,2.77623,0.52974,-7.710660000000001
6142,2.77623,0.52974,-7.710660000000001
6143,3.0411000000000006,0.21582000000000004,-9.24102
6144,3.0411000000000006,0.21582000000000004,-9.24102
6145,2.9920500000000003,0.0,-9.996390000000002
6146,2.9920500000000003,0.0,-9.996390000000002
6147,2.943,0.15696000000000002,-7.7989500000000005
6148,2.943,0.15696000000000002,-7.7989500000000005
6149,2.943,0.15696000000000002,-7.7989500000000005
6150,3.03129,0.23544,-9.11349
6151,3.03129,0.23544,-9.11349
6152,2.9724300000000006,0.20601000000000003,-8.367930000000001
6153,2.9724300000000006,0.20601000000000003,-8.367930000000001
6154,2.9724300000000006,0.20601000000000003,-8.367930000000001
6155,2.9233800000000003,0.02943,-9.25083
6156,2.9233800000000003,0.02943,-9.25083
6157,3.07053,0.37278000000000006,-9.27045
6158,3.07053,0.37278000000000006,-9.27045
6159,3.07053,0.37278000000000006,-9.27045
6160,3.03129,0.18639000000000003,-8.97615
6161,3.03129,0.18639000000000003,-8.97615
6162,2.943,0.31392000000000003,-9.24102
6163,2.943,0.31392000000000003,-9.24102
6164,3.0509100000000005,0.45126000000000005,-9.25083
6165,3.0509100000000005,0.45126000000000005,-9.25083
6166,3.0509100000000005,0.45126000000000005,-9.25083
6167,3.1392,0.14715,-9.03501
6168,3.1392,0.14715,-9.03501
6169,3.1392,0.14715,-9.03501
6170,3.08034,-0.04905,-9.60399
6171,3.08034,-0.04905,-9.60399
6172,3.03129,0.16677,-8.632800000000001
6173,3.03129,0.16677,-8.632800000000001
